chan'xia  2  产下 57  搀下 0  
chan'xian  5  馋涎 0  缠线 5  单线 15  产线 4  产险 2  
chan'xian'cheng  1  单线程 1  
chan'xian'tie'lu  1  单线铁路 1  
chan'xian'yu'di  2  馋涎欲滴 6  谗涎欲滴 0  
chan'xiang  7  单向 139  单相 51  单项 75  单想 0  单厢 0  单箱 3  单像 0  
chan'xiang'dian  1  单相电 2  
chan'xiang'fa  1  单向阀 7  
chan'xiang'gong'cheng  1  单项工程 1  
chan'xiang'jiang  1  单项奖 0  
chan'xiang'jie'di  1  单相接地 4  
chan'xiang'sai  1  单项赛 0  
chan'xiang'shi  1  单项式 0  
chan'xiang'shou'fei  1  单向收费 0  
chan'xiang'si  1  单相思 8  
chan'xiang'xing  1  单向性 2  
chan'xiao  3  产销 21  单效 1  产消 0  
chan'xiao'liang  1  产销量 1  
chan'xiao'liang'wang  1  产销两旺 0  
chan'xiao'lv  1  产销率 1  
chan'xiao'suan  1  单硝酸 3  
chan'xie  4  单鞋 1  单斜 5  掺些 0  单写 0  
chan'xin  4  单信 2  单芯 4  单心 0  单锌 0  
chan'xin'nai  1  产新奶 0  
chan'xin'pian  1  单芯片 4  
chan'xin'shi  1  单信式 0  
chan'xing  5  单行 59  单性 6  禅性 1  单形 2  单姓 0  
chan'xing'ben  1  单行本 10  
chan'xing'dao  1  单行道 10  
chan'xing'xian  1  单行线 7  
chan'xiu  1  禅修 19  
chan'xiu'bian  1  单修边 0  
chan'xiu'shi  1  铲锈时 0  
chan'xiu'zhe  1  禅修者 1  
chan'xu'dian  1  单需点 0  
chan'xuan  1  单选 11  
chan'xuan'liang  1  单旋量 0  
chan'xuan'ti  1  单选题 0  
chan'xue  4  禅学 2  产血 0  铲雪 3  产学 5  
chan'xue'bi  1  掺雪碧 0  
chan'xue'gong  1  铲雪工 0  
chan'xue'ji  1  铲雪机 0  
chan'xue'shi  2  铲雪时 0  铲雪是 0  
chan'xue'yan  1  产学研 26  
chan'xun'huan  1  单循环 2  
chan'ya  1  单芽 0  
chan'yan  6  单盐 0  谗言 16  单眼 10  产盐 0  单檐 2  谄言 0  
chan'yan'guo  1  产盐国 0  
chan'yang  1  阐扬 1  
chan'yang'cun  1  产洋村 0  
chan'yao  2  单要 3  单药 3  
chan'ye  4  产业 2,382  单叶 5  单页 3  产液 1  
chan'ye'bu  1  产业部 1  
chan'ye'bu'ju  1  产业布局 3  
chan'ye'bu'men  1  产业部门 10  
chan'ye'dai  1  产业带 9  
chan'ye'ge'ming  1  产业革命 8  
chan'ye'gong'ren  1  产业工人 16  
chan'ye'hua  1  产业化 173  
chan'ye'ji'di  1  产业基地 10  
chan'ye'jie  1  产业界 23  
chan'ye'jie'gou  1  产业结构 143  
chan'ye'lian  1  产业链 49  
chan'ye'qu  1  产业区 1  
chan'ye'qun  1  产业群 7  
chan'ye'sheng  1  产业省 6  
chan'ye'xie'hui  1  产业协会 2  
chan'ye'xie'kuai  1  产业协会 2  
chan'ye'xing  1  产业省 6  
chan'ye'yuan  1  产业园 7  
chan'ye'zheng'ce  1  产业政策 84  
chan'ye'zi'ben  1  产业资本 4  
chan'yi  11  单一 1,176  掺以 0  禅意 9  蝉翼 2  单翼 3  单以 3  单已 0  产易 0  单义 1  单依 0  蝉衣 0  
chan'yi'cai'liao  1  单一材料 1  
chan'yi'hua  1  单一化 9  
chan'yi'ti  1  单一体 1  
chan'yi'xing  2  单一性 14  单一型 3  
chan'yi'zhi  1  单一制 2  
chan'yin  3  单音 8  颤音 16  颤蚓 0  
chan'yin'ci  1  单音词 0  
chan'yin'hao  1  单引号 7  
chan'yin'jie  1  单音节 5  
chan'ying  1  单应 6  
chan'ying'xing  1  单应性 0  
chan'yong  1  单用 9  
chan'yong'hu  1  单用户 7  
chan'you  7  单有 3  产油 16  掺有 4  单优 0  产有 0  产铀 0  颤悠 0  
chan'you'guo  2  产油国 47  产铀国 0  
chan'you'liang  1  产油量 1  
chan'you'you  1  颤悠悠 4  
chan'yu  6  谄谀 3  产于 91  禅语 1  单于 2  单语 3  单予 1  
chan'yu'zhe  1  单语者 0  
chan'yuan  8  产院 6  单元 1,001  禅圆 2  单源 0  单员 0  潺沅 0  禅院 0  单院 0  
chan'yuan'ce'shi  1  单元测试 74  
chan'yuan'chi'cun  1  单元尺寸 3  
chan'yuan'fang  1  单元房 6  
chan'yuan'ge  1  单元格 115  
chan'yuan'lou  1  单元楼 0  
chan'yuan'shi  1  单元式 0  
chan'yuan'ti  1  单元体 5  
chan'yuan'xie  1  单员写 0  
chan'yue  2  单月 9  单钥 1  
chan'yun  1  铲运 0  
chan'yun'ji  1  铲运机 6  
chan'za  3  掺杂 119  搀杂 19  单匝 0  
chan'za'jing'ti  1  掺杂晶体 2  
chan'za'shi'jia  1  掺杂使假 1  
chan'za'zai  1  搀杂在 1  
chan'za'zhao  1  搀杂着 5  
chan'za'zhuo  1  搀杂着 5  
chan'zai  4  单在 12  产在 0  单载 0  产崽 1  
chan'zai'dao  1  产崽到 0  
chan'zao  3  单灶 1  颤藻 0  单皂 0  
chan'ze'shui  1  单泽说 0  
chan'ze'shuo  1  单泽说 0  
chan'zeng  1  单增 2  
chan'zhan  3  单站 5  单占 0  颤战 0  
chan'zhan'bo  1  单斩波 0  
chan'zhan'wei'wei  1  颤颤巍巍 6  
chan'zhang  1  单张 149  
chan'zhao  3  掺着 0  单招 0  产着 0  
chan'zhe  4  谄者 0  产者 0  禅者 1  单折 0  
chan'zhen  2  颤振 39  单针 0  
chan'zhen'yuan  1  单阵元 0  
chan'zheng  3  单证 57  单帧 1  阐证 2  
chan'zhi  14  产值 84  单脂 0  单枝 0  单指 3  单只 9  单值 10  单质 9  缠枝 1  单酯 3  单址 0  单支 0  产酯 0  单至 0  产制 0  
chan'zhi'li  1  产脂力 0  
chan'zhi'lian  1  缠枝莲 0  
chan'zhi'ling  1  单指令 0  
chan'zhong  6  单仲 25  单重 6  单中 9  产种 1  单种 3  产中 0  
chan'zhong'kai  1  单仲楷 0  
chan'zhong'tai  1  单重态 0  
chan'zhou  2  单轴 31  单周 7  
chan'zhou'jing'ti  1  单轴晶体 7  
chan'zhou'si  1  单轴四 0  
chan'zhou'yao  1  单周尧 0  
chan'zhu  6  缠住 102  单株 14  缠著 2  产猪 0  搀住 1  单煮 0  
chan'zhu'xuan'ze  1  单株选择 0  
chan'zhu'xuan'zhai  1  单株选择 0  
chan'zhua  1  单爪 0  
chan'zhuang  2  单桩 14  产状 14  
chan'zhui  1  单锥 0  
chan'zhuo  2  掺着 0  产着 0  
chan'zi  7  单子 94  铲子 71  产子 2  单字 45  产仔 6  产自 12  蝉子 0  
chan'zi'ai'ge'er'zhen  1  产自埃格尔镇 0  
chan'zi'gui  1  产自归 0  
chan'zi'hui  1  忏自悔 0  
chan'zi'ji  1  产自及 0  
chan'zi'jie  1  单字节 4  
chan'zi'qi  1  产自其 0  
chan'zi'shang  1  产自上 0  
chan'zi'shu  1  产仔数 3  
chan'zi'tian  1  产籽田 0  
chan'zi'tong  1  产自同 0  
chan'zi'ye  1  单子叶 4  
chan'zi'ying  1  产自莺 0  
chan'zi'yu  1  产自于 0  
chan'zong  1  禅宗 37  
chan'zong'mo  1  单纵模 0  
chan'zong'mu  1  单纵模 0  
chan'zu  3  缠足 9  单足 2  单组 0  
chan'zu'fen  2  单组分 9  单组份 0  
chan'zu'gai  1  单组该 0  
chan'zu'tiao  1  单足跳 1  
chan'zui  1  馋嘴 1  
chan'zuo  3  单坐 1  单作 2  单座 7  
chan'zuo'shi  1  单座式 1  
chang'a'bu'lin  1  长阿布林 0  
chang'ai  4  肠癌 12  常爱 1  长爱 0  长癌 0  
chang'ai'lin  2  长艾琳 1  长艾林 0  
chang'an  2  长安 42  常安 2  
chang'an'cheng  1  长安城 4  
chang'an'jie  1  长安街 9  
chang'an'qi'che  1  长安汽车 6  
chang'an'qu  1  长安区 0  
chang'an'zhen  1  长安镇 1  
chang'ba  3  长疤 2  场坝 1  常拔 0  
chang'ba'zhou  1  长八肘 0  
chang'bai  3  长白 5  长摆 0  厂拜 0  
chang'bai'shan  1  长白山 17  
chang'bai'zhu  1  长白猪 3  
chang'ban  7  常伴 7  长斑 1  长板 0  厂办 0  长坂 0  常班 0  长伴 0  
chang'ban'deng  1  长板凳 2  
chang'ban'huo  1  长版活 0  
chang'ban'pian  1  长瓣片 0  
chang'ban'zhi  1  长版制 0  
chang'bang  2  长棒 3  长帮 0  
chang'bang'sai'ren  1  长棒塞人 0  
chang'bang'se'ren  1  长棒塞人 0  
chang'bao  3  常保 1  长保 0  常抱 0  
chang'bei  6  长辈 105  常备 35  长臂 11  昌北 0  唱臂 0  长备 1  
chang'bei'bu'xie  1  常备不懈 0  
chang'bei'jun  1  常备军 8  
chang'bei'yuan  1  长臂猿 6  
chang'ben  1  偿本 2  
chang'bi  10  肠壁 12  长臂 11  常比 4  敞闭 0  常秘 0  长比 1  唱臂 0  长鼻 1  长壁 1  常闭 0  
chang'bi'da  1  常比大 0  
chang'bi'dai  1  常比大 0  
chang'bi'wei  1  常比为 0  
chang'bi'yuan  1  长臂猿 6  
chang'bian  8  尝遍 7  场边 11  常变 0  常编 0  厂边 0  常边 0  长鞭 0  长边 1  
chang'biao  1  长标 0  
chang'bing  4  长柄 25  肠病 8  场病 1  长病 0  
chang'bing'du  1  肠病毒 24  
chang'bing'shao'zi  1  长柄勺子 0  
chang'bo  1  长波 30  
chang'bo'qian  1  长玻纤 1  
chang'bo'xian  1  长玻纤 1  
chang'bu  5  长布 0  长步 1  长部 0  肠部 1  厂部 0  
chang'bu'chu  4  尝不出 3  长不出 2  常补出 0  唱不出 1  
chang'bu'da  1  长不大 11  
chang'bu'dai  1  长不大 11  
chang'bu'gao  1  长不高 0  
chang'bu'huo  1  长不活 0  
chang'cai  3  长才 2  倡彩 0  长材 0  
chang'can  1  常餐 0  
chang'cang  1  敞舱 0  
chang'cao  3  长草 8  长糙 0  长槽 1  
chang'cao'qu  1  长草区 0  
chang'cha  2  长查 0  长叉 0  
chang'chan  2  长产 0  长单 0  
chang'chang  9  常常 3,615  长长 31  厂长 59  尝尝 161  怅怅 0  场长 0  场场 8  唱唱 9  偿偿 0  
chang'chang'de  1  长长的 341  
chang'chang'di  1  长长地 11  
chang'chang'duan'duan  1  长长短短 0  
chang'chang'xian  1  尝尝鲜 1  
chang'che  1  敞车 3  
chang'cheng  6  长城 348  长成 147  长程 21  常称 3  长称 0  常乘 0  
chang'cheng'fei'dan  1  长程飞弹 0  
chang'cheng'ka  1  长城卡 1  
chang'cheng'li  1  长程力 0  
chang'cheng'qi'che  1  长城汽车 1  
chang'cheng'zhan  1  长城站 0  
chang'chi  3  常吃 15  常翅 0  长尺 1  
chang'chong  2  肠虫 2  长虫 0  
chang'chu  6  长出 136  长处 140  唱出 10  尝出 5  场处 1  常储 0  
chang'chu'lai  1  唱出来 10  
chang'chu'wu  1  长出物 0  
chang'chuan  4  长传 8  长串 3  常穿 1  长船 0  
chang'chuan'kong  1  肠穿孔 1  
chang'chuang  2  长窗 5  敞窗 1  
chang'chui  1  长垂 0  
chang'chui'ji  1  长垂及 0  
chang'chun  1  长春 52  
chang'chun'hua  1  长春花 4  
chang'chun'hua'jian  1  长春花碱 2  
chang'chun'jian  1  长春碱 0  
chang'chun'ke'che'chang  1  长春客车厂 0  
chang'chun'shi  1  长春市 17  
chang'chun'teng  2  常春藤 39  长春藤 10  
chang'chun'xin'jian  1  长春新碱 5  
chang'ci  6  场次 16  唱词 7  长此 0  长词 0  长刺 0  常此 0  
chang'ci'xia'qu  1  长此下去 1  
chang'ci'yi'wang  1  长此以往 15  
chang'cong  1  常从 2  
chang'cu  1  肠促 0  
chang'cun  4  常存 29  长存 113  厂村 0  场村 0  
chang'cuo  1  唱错 0  
chang'da  6  长达 360  长大 1,116  昌达 6  敞大 0  常打 0  畅达 5  
chang'da'cheng'ren  1  长大成人 90  
chang'da'hou  1  长达后 0  
chang'da'jin  1  长达近 3  
chang'da'lu  1  长达路 0  
chang'da'shu  1  长达数 2  
chang'da'yi  1  长大衣 4  
chang'dai  6  长大 1,116  敞大 0  常带 7  偿贷 0  长袋 0  长带 0  
chang'dai'cheng'ren  1  长大成人 90  
chang'dai'yi  1  长大衣 4  
chang'dan  3  长弹 0  长丹 0  长单 0  
chang'dang  1  场当 0  
chang'dao  14  倡导 365  尝到 67  肠道 209  长到 71  长岛 45  唱道 11  常到 17  长道 2  常导 0  长刀 3  常道 1  唱到 0  倡道 0  敞到 0  
chang'dao'bing'du  1  肠道病毒 10  
chang'dao'liao  1  尝到了 36  
chang'dao'ren  1  倡导人 2  
chang'dao'zhe  1  倡导者 79  
chang'de  5  长得 523  唱得 37  常德 3  昌德 1  长德 0  
chang'de'ge  1  唱的歌 20  
chang'de'gou  1  长得够 1  
chang'de'hui  1  长得会 0  
chang'de'ju  1  昌德居 0  
chang'de'kuai  1  长得会 0  
chang'de'lu  1  长得路 0  
chang'de'rui  1  昌德瑞 1  
chang'de'shi  1  常德市 5  
chang'de'shuai  1  长得帅 9  
chang'de'xiang  1  长得象 3  
chang'dei  2  长得 523  唱得 37  
chang'dei'gou  1  长得够 1  
chang'dei'hui  1  长得会 0  
chang'dei'kuai  1  长得会 0  
chang'dei'lu  1  长得路 0  
chang'dei'shuai  1  长得帅 9  
chang'dei'xiang  1  长得象 3  
chang'deng  1  长凳 84  
chang'di  9  场地 679  长笛 85  常地 0  长地 1  昌迪 0  长滴 1  长堤 3  唱地 0  长底 0  
chang'di'fen'xi  1  场地分析 0  
chang'di'jia'er  1  昌迪加尔 2  
chang'di'mian'ji  1  场地面积 0  
chang'di'she'shi  1  场地设施 4  
chang'dian  7  唱点 0  肠电 0  长点 8  尝点 6  场点 0  敞店 0  长电 0  
chang'diao  1  长调 0  
chang'die  1  唱碟 1  
chang'ding  2  常定 0  长钉 0  
chang'ding'chi  1  长定尺 0  
chang'dong  1  长冬 1  
chang'dou  1  昌都 3  
chang'dou'di'qu  1  昌都地区 0  
chang'dou'dou  1  长痘痘 2  
chang'du  4  长度 973  昌都 3  肠肚 1  长赌 0  
chang'du'di'qu  1  昌都地区 0  
chang'du'jiao'xi  1  唱独角戏 3  
chang'du'jue'xi  1  唱独角戏 3  
chang'du'su  1  肠毒素 3  
chang'duan  7  长短 191  唱段 2  唱断 0  肠断 3  肠段 6  长端 1  长段 5  
chang'duan'bu'yi  1  长短不一 2  
chang'duan'ju  1  长短句 1  
chang'duan'qi  1  长短期 2  
chang'duan'yu  1  常短于 0  
chang'dui  4  长队 49  常对 22  常堆 0  长对 2  
chang'dui'tai'xi  1  唱对台戏 3  
chang'dun  2  长盹 0  长吨 1  
chang'duo  2  长度 973  场多 0  
chang'duo'jian  1  常多见 0  
chang'e  3  嫦娥 59  常额 9  长颚 0  
chang'e'ben'yue  1  嫦娥奔月 3  
chang'e'bu'lin  1  长阿布林 0  
chang'er  2  长而 17  长耳 5  
chang'er'bao  1  长而薄 1  
chang'er'bo  1  长而薄 1  
chang'er'da  2  长耳大 0  长而大 0  
chang'er'dai  2  长耳大 0  长而大 0  
chang'er'dun  1  长而钝 0  
chang'er'duo  1  长耳朵 10  
chang'er'jian  1  长而尖 1  
chang'er'lai  1  常而来 0  
chang'er'shen  1  长而深 1  
chang'er'tu  1  长耳兔 0  
chang'er'xi  1  长而细 2  
chang'er'zhi  1  长而直 0  
chang'er'zhou  1  长二肘 2  
chang'fa  6  长发 127  长阀 1  唱法 11  长法 0  常法 0  常发 0  
chang'fa'yu  1  常发于 0  
chang'fan  3  常犯 14  常翻 0  场反 0  
chang'fan'diao  1  唱反调 18  
chang'fan'juan  1  常反卷 0  
chang'fan'tiao  1  唱反调 18  
chang'fang  4  厂房 176  厂方 16  场坊 0  长方 1  
chang'fang'lian  1  长方脸 1  
chang'fang'she'bei  1  厂房设备 2  
chang'fang'ti  1  长方体 10  
chang'fang'xing  1  长方形 104  
chang'fei  3  长肥 1  常飞 0  场非 0  
chang'feng  2  长风 4  长丰 1  
chang'feng'xian  1  长丰县 0  
chang'fu  10  偿付 269  常服 3  长富 0  尝付 0  娼妇 4  长幅 1  偿负 0  常浮 0  长弗 0  长府 0  
chang'fu'bu  1  长府布 0  
chang'fu'kang  1  肠复康 0  
chang'fu'neng'li  1  偿付能力 59  
chang'gan  4  长竿 1  长杆 5  敞感 0  常干 1  
chang'gan'guo  1  厂干过 0  
chang'gan'xie  1  常干些 0  
chang'gan'xuan  1  长干癣 0  
chang'gan'xun'huan  1  肠肝循环 1  
chang'gang  2  长钢 1  长冈 1  
chang'gao  2  长高 31  长篙 3  
chang'gao'diao  1  唱高调 1  
chang'gao'tiao  1  唱高调 1  
chang'ge  4  唱歌 616  常搁 0  唱个 6  长个 1  
chang'ge'dang'ku  1  长歌当哭 0  
chang'ge'qu  1  唱歌曲 5  
chang'ge'shi  1  长葛市 0  
chang'ge'tiao'wu  1  唱歌跳舞 19  
chang'gei  1  常给 9  
chang'gen  1  长根 0  
chang'geng  1  长庚 1  
chang'geng'yi'yuan  1  长庚医院 2  
chang'geng'yin  1  肠梗阴 1  
chang'geng'zu  1  肠梗阻 38  
chang'gong  3  长弓 0  长工 2  唱功 3  
chang'gong'bing  1  长弓兵 0  
chang'gong'xing  1  场共形 0  
chang'gou  1  长勾 0  
chang'gu  3  长骨 13  肠骨 0  长鼓 0  
chang'gu'tie'lei'si  1  长古铁雷斯 0  
chang'gua  1  常挂 5  
chang'guai  1  常怪 0  
chang'guan  4  长官 431  场馆 135  肠管 13  长管 1  
chang'gui  4  常规 1,135  常轨 4  长贵 0  厂规 2  
chang'gui'cai'jun  1  常规裁军 18  
chang'gui'sai  1  常规赛 25  
chang'gui'wu'qi  1  常规武器 262  
chang'gui'xiang  1  常贵祥 1  
chang'gui'xing  1  常规性 11  
chang'gui'zhan'zheng  1  常规战争 2  
chang'gun  1  长棍 2  
chang'guo  6  唱过 15  长过 7  尝过 29  长果 0  尝果 0  长国 0  
chang'guo'ge  1  唱国歌 9  
chang'hai  1  长海 1  
chang'han  2  常喊 2  常含 0  
chang'hang  6  长巷 0  长航 2  常行 2  长行 0  畅航 0  畅行 1  
chang'hang'wu'zu  1  畅行无阻 6  
chang'hao  5  长号 13  长嗥 2  长嚎 1  长好 3  长蒿 1  
chang'he  6  场合 861  长河 38  常喝 9  唱和 14  长合 0  昌河 1  
chang'he'gu  1  场和固 0  
chang'he'hou  1  长和厚 0  
chang'he'li  1  长和利 0  
chang'he'luo'si  1  常和萝丝 0  
chang'he'ma  1  常和马 0  
chang'he'qian  1  长和前 0  
chang'he'quan  1  长和全 0  
chang'he'si  1  长和司 0  
chang'he'yi  1  场和异 0  
chang'he'zhui'tao  1  场和锥套 0  
chang'hen  2  长痕 0  怅恨 0  
chang'hen'ge  1  长恨歌 1  
chang'heng  1  常衡 0  
chang'hong  4  长虹 5  唱红 4  长宏 2  长红 0  
chang'hong'tie'yi  1  长宏铁艺 0  
chang'hou  3  厂后 1  长后 0  尝后 0  
chang'hu  1  厂户 15  
chang'hu'yi'ji  1  厂户亦己 0  
chang'hu'zi  1  长胡子 16  
chang'hua  7  常话 2  肠化 1  长话 1  长划 1  昌化 1  常化 0  长花 0  
chang'hua'duan'shui  1  长话短说 32  
chang'hua'duan'shuo  1  长话短说 32  
chang'hua'jie  1  昌华街 0  
chang'hua'shi  1  昌化石 0  
chang'huai  3  常怀 1  畅怀 0  怅怀 0  
chang'huai'zhu  1  常怀著 0  
chang'huan  3  偿还 1,012  菖欢 0  尝缓 0  
chang'huan'qi  1  偿还期 7  
chang'huan'zhai'wu  1  偿还债务 87  
chang'hui  7  常会 323  唱会 4  长会 5  长回 0  厂会 0  场会 1  唱回 0  
chang'hui'lai  1  常回来 0  
chang'huo  1  唱和 14  
chang'huo'gu  1  场和固 0  
chang'huo'hou  1  长和厚 0  
chang'huo'li  1  长和利 0  
chang'huo'luo'si  1  常和萝丝 0  
chang'huo'ma  1  常和马 0  
chang'huo'qian  1  长和前 0  
chang'huo'quan  1  长和全 0  
chang'huo'si  1  长和司 0  
chang'huo'yi  1  场和异 0  
chang'huo'zhui'tao  1  场和锥套 0  
chang'ji  17  常积 0  娼妓 27  常给 9  唱机 25  场及 5  长及 7  常记 1  厂及 3  厂纪 0  厂记 0  长机 0  常极 0  常汲 0  场记 1  厂级 0  常迹 0  昌吉 0  
chang'ji'mei  1  肠激酶 0  
chang'ji'mo  1  肠系膜 27  
chang'jia  6  厂家 231  长贾 0  娼家 0  长假 48  厂价 3  长加 0  
chang'jia'zhi'xiao  1  厂家直销 1  
chang'jian  8  常见 1,875  长剑 32  长见 2  场间 2  常建 0  厂碱 0  长渐 1  长尖 0  
chang'jian'bing  1  常见病 35  
chang'jian'chang  1  常鉴常 0  
chang'jian'gu'zhang  1  常见故障 19  
chang'jian'ji'bing  1  常见疾病 14  
chang'jian'shi  1  长见识 3  
chang'jian'wen'ti  1  常见问题 108  
chang'jian'xing  1  敞肩型 0  
chang'jian'yu  1  常见于 30  
chang'jiang  6  长江 210  场强 17  常强 0  常讲 0  常将 3  昌江 0  
chang'jiang'da'qiao  1  长江大桥 9  
chang'jiang'dai'qiao  1  长江大桥 9  
chang'jiang'hou'lang  1  长江后浪 0  
chang'jiang'hou'lang'tui'qian'lang  1  长江后浪推前浪 0  
chang'jiang'jing  1  场奖景 0  
chang'jiang'kou  1  长江口 27  
chang'jiang'li'zu'zi'zhi'xian  1  昌江黎族自治县 0  
chang'jiang'liu'yu  1  长江流域 22  
chang'jiang'qu  1  昌江区 0  
chang'jiang'san'jiao  1  长江三角 0  
chang'jiang'san'jiao'zhou  1  长江三角洲 27  
chang'jiang'san'jiao'zhou'di'qu  1  长江三角洲地区 5  
chang'jiang'san'jue  1  长江三角 0  
chang'jiang'san'jue'zhou  1  长江三角洲 27  
chang'jiang'san'jue'zhou'di'qu  1  长江三角洲地区 5  
chang'jiang'san'xia  1  长江三峡 7  
chang'jiang'san'xia'gong'cheng  1  长江三峡工程 0  
chang'jiang'shang'you  1  长江上游 10  
chang'jiang'xia'you  1  长江下游 4  
chang'jiang'xian  1  昌江县 1  
chang'jiang'yi  1  场强仪 0  
chang'jiang'yuan  1  长江源 1  
chang'jiang'zhong'lu  1  长江中路 0  
chang'jiang'zhong'xia'you'di'qu  1  长江中下游地区 2  
chang'jiao  8  长脚 9  常较 0  场较 0  常叫 0  长角 8  长焦 1  厂校 2  常角 0  
chang'jiao'cun  1  昌教村 0  
chang'jiao'niu  1  长角牛 1  
chang'jiao'tong  1  肠绞痛 1  
chang'jie  5  厂街 25  厂界 1  场界 0  常捷 0  长街 1  
chang'jie'bu  1  长杰布 0  
chang'jie'li  1  长解里 0  
chang'jin  6  偿金 26  尝尽 1  长进 53  长今 1  厂仅 0  长晋 0  
chang'jin'yue  1  偿金约 0  
chang'jing  7  场景 753  长茎 3  长径 1  场经 0  场径 0  长颈 8  常景 0  
chang'jing'lu  1  长颈鹿 59  
chang'jing'luan  1  肠痉挛 0  
chang'jing'shen  1  常经神 0  
chang'jing'tou  1  长镜头 3  
chang'jing'zhen  1  长泾镇 0  
chang'jiu  2  长久 560  常久 0  
chang'jiu'bu'shuai  1  长久不衰 0  
chang'jiu'xing  1  长久性 4  
chang'jiu'yi'lai  1  长久以来 201  
chang'jiu'zhi'ji  1  长久之计 8  
chang'ju  6  畅聚 0  长句 28  常具 1  常居 0  倡举 0  长剧 0  
chang'ju'li  1  长距离 101  
chang'juan  1  长卷 10  
chang'juan'fa  1  长卷发 2  
chang'jue  3  猖獗 138  长角 8  常角 0  
chang'jue'niu  1  长角牛 1  
chang'jun  2  场均 0  肠菌 0  
chang'ka'bo  1  场卡波 0  
chang'ka'fu  1  长卡福 2  
chang'kai  3  敞开 332  常开 6  长开 0  
chang'kai'da'men  1  敞开大门 36  
chang'kai'dai'men  1  敞开大门 36  
chang'kai'dian  1  常开点 0  
chang'kai'shi  1  敞开式 8  
chang'kai'si'xiang  1  敞开思想 0  
chang'kan  1  常看 2  
chang'kan'dao  1  常看到 5  
chang'kang  2  肠康 0  厂抗 0  
chang'kao  2  常考 13  常靠 0  
chang'kao'yi  1  长靠椅 2  
chang'ke  3  常客 89  常可 13  常科 0  
chang'ke'du  1  常可读 0  
chang'keng  1  长坑 1  
chang'kong  4  长空 19  唱空 1  长孔 0  场控 0  
chang'kou  1  敞口 59  
chang'ku  1  长裤 73  
chang'kuai  7  常会 323  畅快 24  唱会 4  长会 5  厂会 0  场会 1  场块 0  
chang'kuan  4  偿款 7  长款 3  长宽 14  常宽 0  
chang'kuang  2  猖狂 17  厂矿 5  
chang'kuang'jin'gong  1  猖狂进攻 1  
chang'kuang'qi'ye  1  厂矿企业 3  
chang'kui  1  长盔 0  
chang'kui'yang  1  肠溃疡 0  
chang'kuo  3  长廓 0  长阔 0  敞阔 0  
chang'la  2  常拉 0  长落 0  
chang'la'man  1  常拉满 0  
chang'lai  3  常来 12  场来 1  尝来 0  
chang'lai'chang'wang  1  常来常往 0  
chang'lai'ji  1  长来计 0  
chang'lan  3  长栏 0  长蓝 0  畅览 0  
chang'lang  1  长廊 57  
chang'lao  3  长老 267  长劳 1  长落 0  
chang'lao'hui  1  长老会 21  
chang'lao'jiao'hui  1  长老教会 1  
chang'lao'jiao'kuai  1  长老教会 1  
chang'lao'kuai  1  长老会 21  
chang'lao'pai  1  长老派 0  
chang'lao'rui'ji  1  长劳瑞奇 0  
chang'lao'rui'qi  1  长劳瑞奇 0  
chang'le  2  长乐 8  常乐 6  
chang'le'shi  1  长乐市 0  
chang'le'xian  1  昌乐县 1  
chang'lei  2  常累 0  长磊 0  
chang'li  9  常理 48  厂里 37  长李 0  常例 2  长力 0  场里 11  昌黎 3  倡立 0  肠里 0  
chang'li'fu  1  常礼服 4  
chang'li'jie  1  长荔街 0  
chang'li'xian  1  昌黎县 1  
chang'lian  5  倡廉 9  长链 11  常练 0  场连 1  长脸 2  
chang'lian'sai  1  长联塞 0  
chang'lian'se  1  长联塞 0  
chang'liang  4  常量 70  场量 1  敞亮 6  常亮 0  
chang'liao  1  畅聊 0  
chang'lie  1  长列 3  
chang'lin  2  唱林 2  长林 2  
chang'lin'chao  1  常林朝 0  
chang'ling  4  敞领 0  长岭 4  厂龄 0  长陵 1  
chang'ling'er  1  唱铃儿 0  
chang'ling'xian  1  长岭县 1  
chang'liu  6  长六 0  长流 6  常留 0  长留 2  畅流 2  常流 2  
chang'liu'yu  1  常留于 0  
chang'long  3  长龙 24  昌隆 0  长隆 1  
chang'lou  1  肠瘘 0  
chang'lu  3  长路 24  敞露 0  场路 1  
chang'lun  4  场论 8  唱论 0  畅论 0  常论 0  
chang'lun'chang  1  常论常 0  
chang'luo  1  长落 0  
chang'lv  3  常绿 58  长吕 1  长旅 0  
chang'lv'guan'mu  1  常绿灌木 3  
chang'lv'lin  1  常绿林 0  
chang'lv'shu  1  常绿树 3  
chang'lv'zhi'wu  1  常绿植物 6  
chang'ma  3  长嘛 1  常骂 0  长马 0  
chang'mai  1  常买 1  
chang'mai'xie  1  常买些 1  
chang'man  2  长满 146  常满 1  
chang'man'bing  1  肠螨病 0  
chang'mao  2  长矛 73  长毛 32  
chang'mao'rong  1  长毛绒 9  
chang'mao'xiang  1  长毛象 8  
chang'mao'zhen  1  长帽针 0  
chang'mei  1  长霉 5  
chang'mei'ling  1  长美岭 0  
chang'men  3  长门 1  厂门 2  长们 7  
chang'men'li  1  厂门里 0  
chang'meng  2  常蒙 0  长梦 0  
chang'meng'dao  1  常梦到 0  
chang'mi  2  常秘 0  厂蜜 0  
chang'mian  3  场面 358  长眠 36  敞面 1  
chang'mian'bu'qi  1  长眠不起 0  
chang'mian'bu'xing  1  长眠不醒 0  
chang'miao  1  长苗 0  
